locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
19434	NP_207813.1	15645637	11	1087465	1086215	-	HP1023	HP1023	hypothetical protein (NCBI ptt file)								
19435	NP_207814.1	15645638	11	1087633	1088499	+	HP1024	CbpA	co-chaperone-curved DNA binding protein A (CbpA) (NCBI ptt file)	COG484	O	DnaJ-class molecular chaperone with C-terminal Zn finger domain			GO:0006457,GO:0031072,GO:0051082		
19436	NP_207815.1	15645639	11	1088509	1088880	+	HP1025	hspR	putative heat shock protein (hspR) (NCBI ptt file)	COG789	K	Predicted transcriptional regulators			GO:0006355,GO:0005634,GO:0003700,GO:0000166		
19437	NP_207816.1	15645640	11	1088877	1090052	+	HP1026	HP1026	conserved hypothetical helicase-like protein (NCBI ptt file)	COG2256	L	ATPase related to the helicase subunit of the Holliday junction resolvase			GO:0006310,GO:0006281,GO:0005634,GO:0017111,GO:0009378,GO:0005524,GO:0016887		
19438	NP_207817.1	15645641	11	1090212	1090664	+	HP1027	fur	ferric uptake regulation protein (fur) (NCBI ptt file)	COG735	P	Fe2+/Zn2+ uptake regulation proteins			GO:0006355,GO:0003700		
19439	NP_207818.1	15645642	11	1091181	1090684	-	HP1028	HP1028	hypothetical protein (NCBI ptt file)	COG4731	S	Uncharacterized protein conserved in bacteria					
19440	NP_207819.1	15645643	11	1091714	1091178	-	HP1029	HP1029	hypothetical protein (NCBI ptt file)	COG2731	G	Beta-galactosidase, beta subunit					
19441	NP_207820.1	15645644	11	1092606	1091743	-	HP1030	fliY	fliY protein (fliY) (NCBI ptt file)	COG1868	N	Flagellar motor switch protein	TIGR02480 flagellar motor switch protein FliN [fliN]	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0006935,GO:0016020,GO:0009425,GO:0003774		
19442	NP_207821.1	15645645	11	1093674	1092610	-	HP1031	fliM	flagellar motor switch protein (fliM) (NCBI ptt file)	COG1868	N	Flagellar motor switch protein	TIGR01397 flagellar motor switch protein FliM [fliM]	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0006935,GO:0009425,GO:0003774		
19443	NP_207822.1	15645646	11	1094434	1093667	-	HP1032	fliA	alternative transcription initiation factor, sigma-F (fliA) (NCBI ptt file)	COG1191	K	DNA-directed RNA polymerase specialized sigma subunit	TIGR02479 RNA polymerase sigma factor, FliA/WhiG family,TIGR02937 RNA polymerase sigma factor, sigma-70 family		GO:0006352,GO:0006355,GO:0003700,GO:0003899,GO:0016987		
19444	NP_207823.1	15645647	11	1094443	1094838	+	HP1033	HP1033	hypothetical protein (NCBI ptt file)								
19445	NP_207824.1	15645648	11	1095617	1094733	-	HP1034	ylxH	ATP-binding protein (ylxH) (NCBI ptt file)	COG455	D	ATPases involved in chromosome partitioning			GO:0009236,GO:0006118,GO:0005524,GO:0016491,GO:0042242		
19446	NP_207825.1	15645649	11	1096993	1095614	-	HP1035	flhF	flagellar biosynthesis protein (flhF) (NCBI ptt file)	COG1419	N	Flagellar GTP-binding protein	TIGR03499 flagellar biosynthesis protein FlhF [flhF]	Cellular processes:Chemotaxis and motility	GO:0006614,GO:0005786,GO:0016020,GO:0008548,GO:0008312,GO:0005525,GO:0003924	3.6.5.4	Signal-recognition-particle GTPase.
19447	NP_207826.1	15645650	11	1097478	1096987	-	HP1036	folK	7, 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (folK) (NCBI ptt file)	COG801	H	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	TIGR01498 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [folK]	Biosynthesis of cofactors, prosthetic groups, and carriers:Folic acid	GO:0032259,GO:0009396,GO:0008168,GO:0003676,GO:0003848	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase.
19448	NP_207827.1	15645651	11	1098548	1097475	-	HP1037	HP1037	conserved hypothetical protein (NCBI ptt file)	COG6	E	Xaa-Pro aminopeptidase			GO:0006600,GO:0006508,GO:0016980,GO:0008235		
19449	NP_207828.1	15645652	11	1099065	1098562	-	HP1038	aroQ	3-dehydroquinase type II (aroQ) (NCBI ptt file)	COG757	E	3-dehydroquinate dehydratase II	TIGR01088 3-dehydroquinate dehydratase, type II [aroQ]	Amino acid biosynthesis:Aromatic amino acid family	GO:0009073,GO:0003855	4.2.1.10	3-dehydroquinate dehydratase.
19450	NP_207829.1	15645653	11	1100483	1099194	-	HP1039	HP1039	hypothetical protein (NCBI ptt file)	COG3307	M	Lipid A core - O-antigen ligase and related enzymes					
19451	NP_207830.1	15645654	11	1100786	1100514	-	HP1040	rps15	ribosomal protein S15 (rps15) (NCBI ptt file)	COG184	J	Ribosomal protein S15P/S13E	TIGR00952 ribosomal protein S15 [rpsO]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
19452	NP_207831.1	15645655	11	1100927	1103128	+	HP1041	flhA	flagellar biosynthesis protein (flhA) (NCBI ptt file)	COG1298	NU	Flagellar biosynthesis pathway, component FlhA	TIGR01398 flagellar biosynthesis protein FlhA [flhA]	Cellular processes:Chemotaxis and motility	GO:0009306,GO:0015031,GO:0016021,GO:0019861		
19453	NP_207832.1	15645656	11	1103156	1104202	+	HP1042	HP1042	hypothetical protein (NCBI ptt file)	COG2404	R	Predicted phosphohydrolase (DHH superfamily)			GO:0003676,GO:0030145,GO:0016787		
19454	NP_207833.1	15645657	11	1105416	1104745	-	HP1043	HP1043	response regulator (NCBI ptt file)	COG745	TK	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain			GO:0006355,GO:0000160,GO:0008984,GO:0000156,GO:0003677	3.1.1.61	Protein-glutamate methylesterase.
19455	NP_207834.1	15645658	11	1106885	1105773	-	HP1044	HP1044	conserved hypothetical integral membrane protein (NCBI ptt file)	COG1408	R	Predicted phosphohydrolases			GO:0016787	3.1.-.-	
19456	NP_207835.1	15645659	11	1107083	1109071	+	HP1045	acoE	acetyl-CoA synthetase (acoE) (NCBI ptt file)	COG365	I	Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases	TIGR02188 acetate--CoA ligase [acsA]		GO:0008152,GO:0016208,GO:0003987	6.2.1.1	Acetate--CoA ligase.
19457	NP_207836.1	15645660	11	1109619	1109179	-	HP1046	HP1046	conserved hypothetical protein (NCBI ptt file)	COG779	S	Uncharacterized protein conserved in bacteria					
19458	NP_207838.1	15645661	11	1109947	1109612	-	HP1047	rbfA	ribosome-binding factor A (rbfA) (NCBI ptt file)	COG858	J	Ribosome-binding factor A	TIGR00082 ribosome-binding factor A [rbfA]	Transcription:RNA processing	GO:0006364		
19459	NP_207839.1	15645662	11	1112781	1109947	-	HP1048	infB	translation initiation factor IF-2 (infB) (NCBI ptt file)	COG532	J	Translation initiation factor 2 (IF-2; GTPase)	TIGR00231 small GTP-binding protein domain,TIGR00487 translation initiation factor IF-2 [infB]	Protein synthesis:Translation factors	GO:0006413,GO:0005622,GO:0008547,GO:0005525,GO:0003924,GO:0003743	3.6.5.3	Protein-synthesizing GTPase.
19460	NP_207840.1	15645663	11	1113047	1112778	-	HP1049	HP1049	conserved hypothetical protein (NCBI ptt file)	COG2740	K	Predicted nucleic-acid-binding protein implicated in transcription termination					
19461	NP_207841.1	15645664	11	1113900	1113019	-	HP1050	thrB	homoserine kinase (thrB) (NCBI ptt file)	COG83	E	Homoserine kinase	TIGR00191 homoserine kinase [thrB]	Amino acid biosynthesis:Aspartate family	GO:0006508,GO:0016310,GO:0006566,GO:0004197,GO:0005524,GO:0004413	2.7.1.39	Homoserine kinase.
19462	NP_207842.1	15645665	11	1114376	1113954	-	HP1051	HP1051	hypothetical protein (NCBI ptt file)	COG1214	O	Inactive homolog of metal-dependent proteases, putative molecular chaperone					
19463	NP_207843.1	15645666	11	1115336	1114449	-	HP1052	envA	UDP-3-0-acyl N-acetylglcosamine deacetylase (envA) (NCBI ptt file)	COG774	M	UDP-3-O-acyl-N-acetylglucosamine deacetylase	TIGR00325 UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [lpxC]	Cell envelope:Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0006508,GO:0009245,GO:0004197,GO:0008759	3.5.1.-	
19464	NP_207844.1	15645667	11	1115986	1115333	-	HP1053	HP1053	hypothetical protein (NCBI ptt file)	COG850	D	Septum formation inhibitor			GO:0000074		
19465	NP_207845.1	15645668	11	1117191	1115923	-	HP1054	HP1054	hypothetical protein (NCBI ptt file)	COG739	M	Membrane proteins related to metalloendopeptidases					
19466	NP_207846.1	15645669	11	1118199	1117255	-	HP1055	HP1055	hypothetical protein (NCBI ptt file)								
19467	NP_207847.1	15645670	11	1119062	1118208	-	HP1056	HP1056	hypothetical protein (NCBI ptt file)								
19468	NP_207848.1	15645671	11	1119762	1119040	-	HP1057	HP1057	hypothetical protein (NCBI ptt file)								
19469	NP_207849.1	15645672	11	1119911	1120723	+	HP1058	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase (panB) (NCBI ptt file)	COG413	H	Ketopantoate hydroxymethyltransferase	TIGR00222 3-methyl-2-oxobutanoate hydroxymethyltransferase [panB]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0015940,GO:0003864	2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase.
19470	NP_207850.1	15645673	11	1120723	1121733	+	HP1059	ruvB	Holliday junction DNA helicase (ruvB) (NCBI ptt file)	COG2255	L	Holliday junction resolvasome, helicase subunit	TIGR00635 Holliday junction DNA helicase RuvB [ruvB]	DNA metabolism:DNA replication, recombination, and repair	GO:0006310,GO:0006281,GO:0009378,GO:0005524,GO:0003677,GO:0017111		
19471	NP_207851.1	15645674	11	1121801	1122283	+	HP1060	HP1060	hypothetical protein (NCBI ptt file)	COG1826	U	Sec-independent protein secretion pathway components	TIGR01410 twin arginine-targeting protein translocase TatB [tatB]	Protein fate:Protein and peptide secretion and trafficking	GO:0009306,GO:0015031,GO:0016020,GO:0015450		
19472	NP_207852.1	15645675	11	1122276	1123037	+	HP1061	HP1061	conserved hypothetical integral membrane protein (NCBI ptt file)	COG805	U	Sec-independent protein secretion pathway component TatC	TIGR00945 twin arginine-targeting protein translocase TatC [tatC]	Protein fate:Protein and peptide secretion and trafficking			
19473	NP_207853.1	15645676	11	1123038	1124075	+	HP1062	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (queA) (NCBI ptt file)	COG809	J	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	TIGR00113 S-adenosylmethionine:tRNA ribosyltransferase-isomerase [queA]	Protein synthesis:tRNA and rRNA base modification	GO:0008616,GO:0003824	5.-.-.-	
19474	NP_207854.1	15645677	11	1124072	1124608	+	HP1063	gidB	glucose-inhibited division protein (gidB) (NCBI ptt file)	COG357	M	Predicted S-adenosylmethionine-dependent methyltransferase involved in bacterial cell division	TIGR00138 16S rRNA (guanine(527)-N(7))-methyltransferase GidB [gidB]	Protein synthesis:tRNA and rRNA base modification	GO:0007049	2.1.-.-	
19475	NP_207855.1	15645678	11	1124551	1124832	+	HP1064	HP1064	hypothetical protein (NCBI ptt file)								
19476	NP_207856.1	15645679	11	1124835	1125242	+	HP1065	HP1065	hypothetical protein (NCBI ptt file)								
1937519			11	1125286	1125370	+	HPt27	tRNA-Ser-2	tRNA-Ser (NCBI)								
19477	NP_207857.1	15645680	11	1125977	1125375	-	HP1066	HP1066	conserved hypothetical protein (NCBI ptt file)								
19478	NP_207858.1	15645681	11	1126268	1126642	+	HP1067	cheY	chemotaxis protein (cheY) (NCBI ptt file)	COG784	T	FOG: CheY-like receiver			GO:0000160,GO:0006355,GO:0000156		
19479	NP_207859.1	15645682	11	1126643	1127644	+	HP1068	prmA	ribosomal protein L11 methyltransferase (prmA) (NCBI ptt file)	COG2264	J	Ribosomal protein L11 methylase	TIGR00406 ribosomal protein L11 methyltransferase [prmA]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006479,GO:0005737,GO:0008276	2.1.1.-	
19480	NP_207860.1	15645683	11	1127653	1129551	+	HP1069	ftsH	cell division protein (ftsH) (NCBI ptt file)	COG465	O	ATP-dependent Zn proteases	TIGR01241 ATP-dependent metallopeptidase HflB [hflB]	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0006508,GO:0030163,GO:0016021,GO:0004222,GO:0005524,GO:0017111,GO:0008270	3.4.24.-	
19481	NP_207861.1	15645684	11	1129554	1129808	+	HP1070	HP1070	hypothetical protein (NCBI ptt file)								
19482	NP_207862.1	15645685	11	1129798	1130511	+	HP1071	pssA	phosphatidylserine synthase (pssA) (NCBI ptt file)	COG1183	I	Phosphatidylserine synthase	TIGR00473 CDP-diacylglycerol-serine O-phosphatidyltransferase [pssA]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006656,GO:0016020,GO:0003882	2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase.
19483	NP_207863.1	15645686	11	1130508	1132745	+	HP1072	copA	copper-transporting ATPase, P-type (copA) (NCBI ptt file)	COG2217	P	Cation transport ATPase	TIGR01511 copper-translocating P-type ATPase,TIGR01525 heavy metal translocating P-type ATPase	Transport and binding proteins:Cations and iron carrying compounds	GO:0006825,GO:0008152,GO:0016021,GO:0005524,GO:0046872,GO:0046873,GO:0004008	3.6.3.4	Copper-exporting ATPase.
19484	NP_207864.1	15645687	11	1132746	1132946	+	HP1073	copP	copper ion binding protein (copP) (NCBI ptt file)	COG2608	P	Copper chaperone	TIGR00003 copper ion binding protein	Transport and binding proteins:Cations and iron carrying compounds	GO:0006825,GO:0004008,GO:0005375,GO:0005507	3.6.3.4	Copper-exporting ATPase.
19485	NP_207865.1	15645688	11	1133091	1133879	+	HP1074	HP1074	hypothetical protein (NCBI ptt file)								
19486	NP_207866.1	15645689	11	1135251	1133935	-	HP1075	HP1075	conserved hypothetical secreted protein (NCBI ptt file)								
19487	NP_207867.1	15645690	11	1135386	1135901	+	HP1076	HP1076	hypothetical protein (NCBI ptt file)						GO:0035023,GO:0005622,GO:0005089		
19488	NP_207868.1	15645691	11	1136900	1135905	-	HP1077	nixA	nickel transport protein (nixA) (NCBI ptt file)	COG3376	P	High-affinity nickel permease	TIGR00802 transition metal uptake transporter, Ni2+-Co2+ transporter (NiCoT) family	Transport and binding proteins:Cations and iron carrying compounds	GO:0015675,GO:0016021,GO:0015099,GO:0046872		
19489	NP_207869.1	15645692	11	1137644	1136958	-	HP1078	HP1078	hypothetical protein (NCBI ptt file)								
19490	NP_207870.1	15645693	11	1138785	1137673	-	HP1079	HP1079	hypothetical protein (NCBI ptt file)	COG1106	R	Predicted ATPases			GO:0006259,GO:0005694,GO:0005524		
19491	NP_207871.1	15645694	11	1139465	1138896	-	HP1080	HP1080	conserved hypothetical integral membrane protein (NCBI ptt file)	COG1787	V	Predicted endonuclease distantly related to archaeal Holliday junction resolvase and Mrr-like restriction enzymes			GO:0009307,GO:0003677,GO:0004519		
19492	NP_207872.1	15645695	11	1140092	1139469	-	HP1081	HP1081	hypothetical protein (NCBI ptt file)								
19493	NP_207873.1	15645696	11	1141741	1140086	-	HP1082	msbA	multidrug resistance protein (msbA) (NCBI ptt file)	COG1132	V	ABC-type multidrug transport system, ATPase and permease components			GO:0006810,GO:0016021,GO:0005524,GO:0042626	3.6.3.-	
19494	NP_207874.1	15645697	11	1143272	1141833	-	HP1083	HP1083	hypothetical protein (NCBI ptt file)						GO:0009279		
19495	NP_207875.1	15645698	11	1144450	1143527	-	HP1084	pyrB	aspartate transcarbamoylase (pyrB) (NCBI ptt file)	COG540	F	Aspartate carbamoyltransferase, catalytic chain	TIGR00670 aspartate carbamoyltransferase [pyrB]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0006207,GO:0006520,GO:0004070,GO:0016597	2.1.3.2	Aspartate carbamoyltransferase.
19496	NP_207876.1	15645699	11	1144517	1145032	+	HP1085	HP1085	hypothetical protein (NCBI ptt file)								
19497	NP_207877.1	15645700	11	1145032	1145739	+	HP1086	tly	hemolysin (tly) (NCBI ptt file)	COG1189	J	Predicted rRNA methylase	TIGR00478 hemolysin TlyA family protein	Unknown function:General	GO:0019836,GO:0003723		
19498	NP_207878.1	15645701	11	1145705	1146547	+	HP1087	ribC	riboflavin biosynthesis regulatory protein (ribC) (NCBI ptt file)	COG196	H	FAD synthase	TIGR00083 riboflavin biosynthesis protein RibF [ribF]	Biosynthesis of cofactors, prosthetic groups, and carriers:Riboflavin, FMN, and FAD	GO:0009231,GO:0003919,GO:0008531	2.7.1.26,2.7.7.2	Riboflavin kinase.,FAD synthetase.
19499	NP_207879.1	15645702	11	1146594	1148519	+	HP1088	tktA	transketolase A (tktA) (NCBI ptt file)	COG21	G	Transketolase	TIGR00232 transketolase [tkt]	Energy metabolism:Pentose phosphate pathway	GO:0008152,GO:0004802	2.2.1.1	Transketolase.
19500	NP_207880.1	15645703	11	1148516	1150852	+	HP1089	HP1089	hypothetical protein (NCBI ptt file)	COG3893	L	Inactivated superfamily I helicase			GO:0003677		
19501	NP_207881.1	15645704	11	1150840	1153416	+	HP1090	ftsK	cell division protein (ftsK) (NCBI ptt file)	COG1674	D	DNA segregation ATPase FtsK/SpoIIIE and related proteins			GO:0051301,GO:0007049,GO:0007059,GO:0016021,GO:0003677,GO:0005524		
19502	NP_207882.1	15645705	11	1153676	1154956	+	HP1091	kgtP	alpha-ketoglutarate permease (kgtP) (NCBI ptt file)	COG2814	G	Arabinose efflux permease			GO:0006810,GO:0016021,GO:0005215		
19503	NP_207883.1	15645706	11	1155009	1155818	+	HP1092	flgG	flagellar basal-body rod protein (flgG) (NCBI ptt file)	COG4786	N	Flagellar basal body rod protein	TIGR03506 fagellar hook-basal body proteins		GO:0001539,GO:0009288,GO:0003774,GO:0005198		
19504	NP_207884.1	15645707	11	1156222	1156136	-	HP1093	HP1093	hypothetical protein (NCBI ptt file)								
19505	NP_207885.1	15645708	11	1156399	1156755	+	HP1094	HP1094	hypothetical protein (NCBI ptt file)								
19506	NP_207886.1	15645709	11	1158007	1156724	-	HP1095	tnpB	IS605 transposase (tnpB) (NCBI ptt file)	COG675	L	Transposase and inactivated derivatives	TIGR01766 transposase, IS605 OrfB family	Mobile and extrachromosomal element functions:Transposon functions			
19507	NP_207887.1	15645710	11	1158077	1158505	+	HP1096	tnpA	IS605 transposase (tnpA) (NCBI ptt file)	COG1943	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
19508	NP_207888.1	15645711	11	1158698	1158603	-	HP1097	HP1097	hypothetical protein (NCBI ptt file)								
19509	NP_207889.1	15645712	11	1159591	1158719	-	HP1098	HP1098	conserved hypothetical secreted protein (NCBI ptt file)	COG790	R	FOG: TPR repeat, SEL1 subfamily			GO:0005488		
19510	NP_207890.1	15645713	11	1160287	1159661	-	HP1099	eda	2-keto-3-deoxy-6-phosphogluconate aldolase (eda) (NCBI ptt file)	COG800	G	2-keto-3-deoxy-6-phosphogluconate aldolase	TIGR01182 2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase [eda]	Energy metabolism:Entner-Doudoroff	GO:0008152,GO:0008675,GO:0008700,GO:0004451	4.1.2.14,4.1.3.1,4.1.3.16	2-dehydro-3-deoxy-phosphogluconate aldolase.,Isocitrate lyase.,4-hydroxy-2-oxoglutarate aldolase.
19511	NP_207891.1	15645714	11	1162132	1160306	-	HP1100	HP1100	6-phosphogluconate dehydratase (NCBI ptt file)	COG129	EG	Dihydroxyacid dehydratase/phosphogluconate dehydratase	TIGR01196 phosphogluconate dehydratase [edd]	Energy metabolism:Entner-Doudoroff	GO:0009255,GO:0004456	4.2.1.12	Phosphogluconate dehydratase.
19512	NP_207892.1	15645715	11	1162198	1163475	+	HP1101	HP1101	glucose-6-phosphate dehydrogenase (g6pD) (NCBI ptt file)	COG364	G	Glucose-6-phosphate 1-dehydrogenase			GO:0006006,GO:0004345	1.1.1.49	Glucose-6-phosphate dehydrogenase.
19513	NP_207893.1	15645716	11	1163486	1164169	+	HP1102	devB	glucose-6-phosphate 1-dehydrogenase (devB) (NCBI ptt file)	COG363	G	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	TIGR01198 6-phosphogluconolactonase [pgl]	Energy metabolism:Pentose phosphate pathway	GO:0006098,GO:0017057	3.1.1.31	6-phosphogluconolactonase.
19514	NP_207894.1	15645717	11	1164156	1165166	+	HP1103	glk	glucokinase (glk) (NCBI ptt file)	COG837	G	Glucokinase	TIGR00749 glucokinase [glk]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006096,GO:0004340,GO:0005524	2.7.1.2	Glucokinase.
19515	NP_207895.1	15645718	11	1165328	1166374	+	HP1104	cad	cinnamyl-alcohol dehydrogenase ELI3-2 (cad) (NCBI ptt file)	COG1064	R	Zn-dependent alcohol dehydrogenases			GO:0006098,GO:0004616,GO:0048037,GO:0008106,GO:0008270	1.1.1.2	Alcohol dehydrogenase (NADP(+)).
